File,Procurement Instrument Identifier,Modification Number,Referenced PIID,Transaction Number,Solicitation Identifier,Agency Identifier,Referenced IDV Modification Number,Referenced IDV Agency Identifier,Date Signed,Effective Date,Current Completion Date,Ultimate Completion Date,IDV Last Date to Order,Date/Time Stamp Accepted,Base And All Options Value,Base And Exercised Options Value,Action Obligation,Total Action Obligation,Total Base And Exercised Options Value,Contracting Office Agency Name,Contracting Office Code,Program/Funding Agency Code,Program/Funding Office Code,Foreign Funding,Source UserID,Web Site URL,Who Can Use,Maximum Order Limit,Fee for Use of Service,Fixed Fee Value,Fee Range Lower Value,Fee Range Upper Value,Ordering Procedure,Fee Paid for Use of IDV,Type of Contract,Undefinitized Action,Multi Year Contract,Type of IDC,Major Program,"Contingency, Humanitarian, or Peacekeeping Operation",Cost or Pricing Data,Contract Financing,Cost Accounting Standards Clause,Purchase Card as Payment Method,Program Acronym,Number of Actions,National Interest Action,Product/Service Code,Product/Service Description,"Program, System, or Equipment Code",DoD Claimant Program Code,Information Technology Commercial Item Category,DUNS Number,Contractor Name,Principal Place of Performance State,Principal Place of Performance Location,Principal Place of Performance Country,Principal Place of Performance Name,Country of Product or Service Origin,Congressional District - Contractor,Congressional District - Place of Performance,Place of Manufacture,Place Of Performance Zip Code,Place Of Performance Zip Code Extension
fpds_content_379.html,75P00120P00144,P00004,,0,,7570,,,2024-07-25,2020-09-05,2025-09-04,2025-09-04,,2024-07-25 15:02:07,0.0,53974.0,53974.0,244723.0,244723.0,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),75P001,7570,75P001,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_1077.html,72052222F00006,P00003,,0,,7200,0,7200,2024-09-19,2022-09-21,2027-09-20,2027-09-20,2021-11-04,2024-09-19 12:50:22,0.0,0.0,5225301.09,15922991.4,24560816.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720522,7200,720522,,,,,0,,0.0,0.0,0.0,,0,,,,,PPL/LER EVAL-ME II IDIQ,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,HND,HONDURAS,HND,,,,22203,
fpds_content_683.html,20343024C00002,P00003,,0,20343024Q00016,2036,,,2025-02-13,2024-08-19,2025-02-12,2025-02-12,2024-04-24,2025-02-13 08:36:28,-528087.0,-170851.0,-170851.0,165874.0,165874.0,BUREAU OF THE FISCAL SERVICE,203430,955F,9531CB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,NY,,USA,NEW YORK,USA,,,,10036,2714
fpds_content_729.html,140D0421P0137,P00007,,0,,1406,,,2024-06-10,2021-09-17,2025-09-16,2026-09-16,2021-09-07,2024-06-10 11:09:33,0.0,104186.0,104186.0,338978.7,338978.7,DEPARTMENTAL OFFICES,140D04,1406,140D01,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1800
fpds_content_396.html,75D30123P16772,P00001,,0,,7523,,,2024-05-30,2023-06-02,2025-06-01,2025-06-01,,2024-05-30 13:17:49,0.0,0.0,0.0,10000.0,10000.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MO,,USA,ROLLA,USA,,,,65409,6506
fpds_content_1098.html,7200AA24A00001,0,,,7200AA23Q00016,7200,PA0009,4732,2024-01-17,2024-01-18,,,,2024-11-05 17:24:08,0.0,0.0,0.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,,,,,0,,,,,,,,,,,,,,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,,,,,,,,,,,,,,,
fpds_content_800.html,47HAA020F0221,PO0007,,0,47HAA020Q0187,4773,0,4700,2024-09-11,2020-09-30,2024-09-29,2025-09-29,2020-09-17,2025-01-08 10:21:40,0.0,195057.38,195057.38,969072.27,969072.27,OFFICE OF ADMINISTRATIVE SERVICES,47HAA0,4773,47HAA0,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0002
fpds_content_103.html,1333BJ24A00220001,P25001,,,,1344,,,2025-01-30,2024-01-22,,,,2025-01-30 10:38:28,0.0,0.0,0.0,0.0,0.0,US PATENT AND TRADEMARK OFFICE,1333BJ,1344,1333BJ,,,,,0,,,,,,0,,,,,,,,,,,,,,T006,PHOTO/MAP/PRINT/PUBLICATION- FILM/VIDEO TAPE PRODUCTION,,,,,,,,,,,,,,,
fpds_content_553.html,1605C524F00012,P00001,,0,1605C5-24-Q-00012,1605,0,0300,2025-02-05,2024-07-01,2025-02-05,2025-02-05,2024-03-22,2025-02-05 17:47:44,0.0,0.0,0.0,21600.0,21600.0,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,1605C5,1607,160701,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20001,0001
fpds_content_416.html,75D30122P15344,P00002,,0,,7523,,,2024-03-12,2022-09-14,2025-09-18,2026-05-22,2022-07-12,2024-03-12 14:55:49,0.0,35901.88,35901.88,102939.03,102939.03,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,FL,,USA,MIAMI,USA,,,,33131,2101
fpds_content_945.html,72026821C00001,P00007,,0,,7200,,,2024-07-22,2021-06-17,2027-07-29,2027-07-29,2020-12-03,2024-11-04 11:36:26,0.0,0.0,0.0,42660000.0,44610152.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720268,7200,720268,,,,,0,,0.0,0.0,0.0,,0,,,,,WATER SANITATION AND CONSERVATION (WSC),,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,LBN,LEBANON,LBN,,,,,
fpds_content_695.html,36C25722F0129,P00003,,0,,3600,PA0010,4732,2025-01-29,2022-09-06,2025-01-29,2025-01-29,2022-08-25,2025-01-29 11:35:34,-31012.4,0.0,0.0,42187.6,42187.6,"VETERANS AFFAIRS, DEPARTMENT OF",36C257,3600,36C674,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DH10,"IT AND TELECOM - PLATFORM AS A SERVICE: DATABASE, MAINFRAME, MIDDLEWARE",,,,,,TX,,USA,TEMPLE,USA,,,,76504,7115
fpds_content_1061.html,7200AA23C00042,P00008,,0,,7200,,,2024-11-18,2023-02-28,2028-02-27,2028-02-27,2023-02-01,2024-11-18 10:38:40,0.0,59301.67,-52014.27,11288227.58,12899543.52,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20004,1017
fpds_content_27.html,12314424P0105,P00003,,0,,1205,,,2025-02-05,2024-09-24,2025-02-05,2029-09-23,2024-09-02,2025-02-05 17:44:26,0.0,0.0,0.0,94322.35,94322.35,"USDA, DEPARTMENTAL ADMINISTRATION",123144,1203,121225,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_380.html,,0,,0,,4732,,,,,,,,,0.0,0.0,0.0,0.0,0.0,FEDERAL ACQUISITION SERVICE,,,,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
fpds_content_504.html,70CMSD23FC0000003,P00002,,0,,7012,P00003,7012,2025-02-04,2022-09-30,2024-03-29,2024-03-29,2023-03-03,2025-02-04 14:12:24,-169523.68,-169523.68,-169523.68,1457853.92,1457853.92,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,7012,70CEE0,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20536,5092
fpds_content_154.html,1331L524F13210256,0,,0,,1301,0,1301,2024-05-01,2024-05-01,2025-04-30,2025-04-30,2024-04-29,2024-05-01 16:07:11,19200.0,19200.0,19200.0,0.0,0.0,OFFICE OF THE SECRETARY,1331L5,1321,1332KL,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,MD,,USA,HUNTINGTOWN,USA,,,,20639,9547
fpds_content_857.html,47QFMA24F0005,P00001,,0,47QFMA24Q0002,4732,P00011,4732,2024-05-28,2023-12-20,2024-12-17,2026-12-17,2023-10-16,2024-12-10 10:23:23,30620.0,45620.0,40620.0,438574.53,443574.53,FEDERAL ACQUISITION SERVICE,47QFMA,2400,241800,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R701,SUPPORT- MANAGEMENT: ADVERTISING,,,,,,VA,,USA,ALEXANDRIA,USA,,,,22314,3121
fpds_content_912.html,72011724P00005,P00002,,0,72011724Q00001,7200,,,2024-10-22,2024-04-26,2025-02-28,2025-02-28,2024-01-16,2024-10-22 09:10:47,0.0,0.0,0.0,99040.0,99040.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720117,7200,720117,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R704,SUPPORT- MANAGEMENT: AUDITING,,,,,,,,MDA,MOLDOVA,MDA,,,,205217080,
fpds_content_441.html,75D30122F15512,P00003,,0,,7523,PA0032,4730,2024-07-29,2022-09-15,2025-09-18,2025-09-18,2022-08-25,2024-07-29 16:15:58,0.0,153766.63,153766.63,499743.51,500743.51,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,TECHNICAL SUPPORT,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,GA,,USA,ATLANTA,USA,,,,30341,3717
fpds_content_70.html,12805B21F0152,P00004,,0,12805B21Q0496,12H2,PA0030,4730,2025-02-12,2021-09-01,2025-08-31,2026-08-31,2021-08-11,2025-02-12 16:39:11,0.0,0.0,0.0,320000.0,320000.0,AGRICULTURAL RESEARCH SERVICE,12805B,12H2,126658,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R701,SUPPORT- MANAGEMENT: ADVERTISING,,,,,,ND,,USA,GRAND FORKS,USA,,,,58203,8312
fpds_content_338.html,75F40121F80053,P00007,,0,,7524,PA0048,4732,2025-01-23,2021-04-09,2025-01-23,2025-08-13,2020-12-17,2025-01-23 13:55:00,-64495.62,-64495.62,-64495.62,241274.82,241274.82,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,MD,,USA,DERWOOD,USA,,,,20855,2764
fpds_content_1036.html,72051924F00005,P00001,,0,,7200,0,7200,2025-01-08,2024-06-24,2029-06-23,2029-06-23,2024-01-24,2025-01-29 16:02:07,0.0,0.0,6958079.0,11658079.0,25999733.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720519,7200,720596,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,SLV,EL SALVADOR,SLV,,,,,
fpds_content_768.html,11316025F0002UST,P00001,,0,,1100,0,1100,2025-02-07,2024-10-29,2025-10-28,2025-10-28,,2025-02-07 11:51:59,0.0,0.0,0.0,27230.0,27230.0,EXECUTIVE OFFICE OF THE PRESIDENT,113160,1100,113167,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20509,0001
fpds_content_292.html,75N92021F00264,P00008,,0,75N92021Q0207,7529,PS0024,4732,2025-01-22,2021-09-22,2025-01-22,2025-03-21,2021-08-11,2025-01-22 18:33:16,0.0,0.0,0.0,4779970.46,4779970.46,NATIONAL INSTITUTES OF HEALTH,75N920,7529,75N920,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MD,,USA,BETHESDA,USA,,,,20892,0004
fpds_content_787.html,47QFLA19F0183,P00098,,0,ID05190052,4732,PA0049,4730,2024-11-06,2019-08-29,2025-03-08,2025-03-08,,2024-12-05 10:20:29,0.0,0.0,-413080.0,25823921.7,32687527.1,FEDERAL ACQUISITION SERVICE,47QFLA,4732,47QECA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20006,3760
fpds_content_1104.html,7200AA20C00051,P00016,,0,7200AA20Q00024,7200,,,2024-12-30,2020-09-14,2025-09-13,2025-09-13,,2025-01-31 13:03:45,0.0,0.0,680000.0,4502927.42,5423054.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72MCF0,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20003,0010
fpds_content_1041.html,72067423C00003,P00004,,0,72067423R00002,7200,,,2025-01-07,2023-06-15,2028-07-31,2028-07-31,2022-12-06,2025-01-31 13:06:44,0.0,0.0,11469297.0,47726110.0,88993687.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720674,7200,720AFR,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,,,KEN,KENYA,KEN,,,,00100,
fpds_content_436.html,75D30124F20295,0,,0,75D301-24-R-73199,7523,PS0011,4732,2024-09-27,2024-09-30,2025-09-29,2025-09-29,2024-09-06,2024-12-09 11:16:11,520665.96,520665.96,520665.96,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,GA,,USA,ATLANTA,USA,,,,30329,4018
fpds_content_965.html,72068724P00020,P00001,,0,,7200,,,2024-10-30,2024-02-21,2025-10-30,2025-10-30,,2024-10-30 13:42:54,10428.0,10428.0,10428.0,11992.2,11992.2,AGENCY FOR INTERNATIONAL DEVELOPMENT,720687,7200,720687,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,,,MDG,MADAGASCAR,MDG,,,,,
fpds_content_820.html,47QDCB21F0013,P00017,,0,ID16210011,4732,PA0053,4730,2024-12-16,2021-05-05,2025-11-05,2026-05-05,2021-03-30,2024-12-17 14:05:59,5220244.14,4848569.64,249889.14,7176407.08,35834566.32,FEDERAL ACQUISITION SERVICE,47QFLA,4732,47QFLA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0002
fpds_content_123.html,1305M324F0115,0,,0,1305M324Q0238,1330,P24005,1330,2024-05-29,2024-06-01,2025-04-12,2025-05-31,2024-05-10,2024-05-29 10:29:17,643158.84,643158.84,643158.84,0.0,0.0,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M3,1330,1333CD,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MD,,USA,EDGEWATER,USA,,,,21037,3112
fpds_content_573.html,19AQMM23F0861,P00017,,0,SAQMMA17R0552,1900,0,1900,2024-09-10,2023-03-29,2025-03-28,2025-03-28,2023-03-28,2025-01-02 14:37:59,20109.42,20109.42,1766353.03,6842549.81,13844899.7,"STATE, DEPARTMENT OF",19AQMM,1900,19XS00,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1100
fpds_content_50.html,12318721F0312,P00007,,0,,12C2,0,12C2,2025-01-30,2021-07-14,2025-01-30,2025-09-30,,2025-01-30 15:54:00,0.0,0.0,0.0,82557.74,82557.74,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,F018,NATURAL RESOURCES/CONSERVATION- OTHER FOREST/RANGE IMPROVEMENTS (NON-CONSTRUCTION),,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_318.html,75F40125F19007,P00001,,0,,7524,P00002,7524,2025-01-22,2025-01-14,2026-03-14,2028-03-14,,2025-01-28 16:16:30,33158.09,0.0,0.0,15950.06,15950.06,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R799,SUPPORT- MANAGEMENT: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22202,3829
fpds_content_1016.html,7200AA24M00009,P00002,,0,7200AA24Q00013,7200,PS0028,4732,2025-01-07,2024-06-13,2029-06-12,2029-06-12,2024-02-12,2025-01-07 15:11:52,0.0,0.0,167028.26,1132028.26,8517809.89,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72C0T1,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0004
fpds_content_748.html,89303022PMA000265,P00003,,0,,8900,,,2024-05-16,2022-05-04,2025-05-03,2025-05-03,,2024-05-16 13:39:48,36068.0,36068.0,36068.0,98665.0,98665.0,"ENERGY, DEPARTMENT OF",893030,8900,893002,,,,,0,,0.0,0.0,0.0,,0,,,,,E&E NEWS SUBSCRIPTION OES,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20585,0102
fpds_content_898.html,72062023P00094,P00003,,0,,7200,,,2024-07-19,2023-09-17,2025-09-14,2025-09-14,,2024-07-19 03:43:40,0.0,0.0,0.0,53438.35,53438.35,AGENCY FOR INTERNATIONAL DEVELOPMENT,720620,7200,720620,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,6910,TRAINING AIDS,,,,,,,,NGA,NIGERIA,NGA,,,,,
fpds_content_932.html,72062423M00002,P00002,,0,,7200,PA0025,4732,2024-11-01,2023-09-14,2026-09-30,2026-09-30,2023-06-22,2024-11-22 14:50:45,0.0,0.0,743252.9,2420864.57,5786504.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720624,7200,720641,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,,,GHA,GHANA,USA,,,,,
fpds_content_461.html,75D30124F20337,0,,0,75D301-24-Q-78531,7523,0,7523,2024-09-30,2024-09-30,2025-09-29,2025-09-29,2024-09-12,2024-11-26 15:25:21,46761.0,46761.0,46761.0,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,Z1HC,MAINTENANCE OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES,,,,,,MA,,USA,CONCORD,USA,,,,01742,2767
fpds_content_524.html,86614324F00040,0,,0,,8600,0,0300,2024-09-19,2024-09-29,2025-07-28,2025-07-28,2024-08-12,2024-09-19 10:05:48,161055.83,161055.83,161055.83,0.0,0.0,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866143,8600,864737,,,,,0,,0.0,0.0,0.0,,0,,,,,HR LEADERSHIP COUNCIL/CORPORATE EXECUTIVE BOARD MEMBERSHIP,,,,,,,1,,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,,,,,,CT,,USA,STAMFORD,USA,,,,06902,7700
fpds_content_174.html,W912HQ23P0024,P00001,,0,W912HQ23Q0024,9700,,,2024-04-23,2023-03-23,2025-05-12,2027-05-12,,2024-04-23 16:31:13,0.0,31784.0,31784.0,60679.0,60679.0,DEPT OF THE ARMY,W912HQ,2100,W802Y9,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,000,,,,,VA,,USA,ALEXANDRIA,USA,,,,22315,4653
fpds_content_877.html,720BHA22S00109,P00004,,0,720BHA21R00074,7200,,,2025-01-27,2022-07-03,2025-01-27,2025-01-27,2021-07-19,2025-01-27 18:36:14,0.0,0.0,0.0,715020.0,1183791.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720BHA,7200,720BHA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,,,ETH,ETHIOPIA,USA,,,,N/A,
fpds_content_1000.html,7200AA24F00004,P00001,,0,7200AA24R00066,7200,0,7200,2024-11-13,2024-09-27,2028-07-14,2028-07-14,2024-05-29,2024-11-13 16:39:48,0.0,0.0,0.0,20000000.0,90000089.65,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,0.0,0.0,0.0,,0,,,,,"GLOBAL ARCHITECT-ENGINEER SERVICES III INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (A&E III IDIQ)",,,,,,,1,,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,,,,,,CA,,USA,LOS ANGELES,USA,,,,90071,3109
fpds_content_46.html,12318723F0055,P00003,,0,,12C2,0,12C2,2025-01-30,2022-11-22,2025-01-30,2025-12-05,,2025-01-30 17:04:28,-674.02,-674.02,-674.02,10777.52,10777.52,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,F018,NATURAL RESOURCES/CONSERVATION- OTHER FOREST/RANGE IMPROVEMENTS (NON-CONSTRUCTION),,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_477.html,70CMSD22A00000007,P00003,,,,7012,PA0037,4732,2025-01-30,2022-09-14,,,,2025-01-30 14:08:44,0.0,0.0,0.0,0.0,0.0,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,70CMSD,7012,70CEE0,,,,,0,,,,,,0,,,,,,,,,,,,,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,,,,,,,,,,
fpds_content_924.html,72016820C00001,P00008,,0,72016819R00007,7200,,,2024-07-29,2020-04-01,2025-03-31,2025-03-31,2019-10-01,2024-07-29 08:18:00,0.0,0.0,0.0,5017722.0,10517722.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720168,7200,720168,,,,,0,,0.0,0.0,0.0,,0,,,,,E-GOVERNANCE ACTIVITY IN BOSNIA AND HERZEGOVINA (BIH),,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,BIH,BOSNIA AND HERZEGOVINA,BIH,,,,,
fpds_content_861.html,50310219F0043,P00008,,0,50310219R0007,5000,0,0300,2025-02-12,2019-04-01,2024-03-31,2024-03-31,,2025-02-12 11:25:05,-54837.07,-54837.07,-54837.07,10343423.11,10343423.11,SECURITIES AND EXCHANGE COMMISSION,503102,5000,503102,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,,,,,,DC,,USA,WASHINGTON,USA,,,,20549,0003
fpds_content_162.html,1333ND24FNB480173,0,,0,,1341,0,1341,2024-07-31,2024-08-01,2025-07-31,2025-07-31,2024-05-29,2024-08-02 10:45:53,579882.0,579882.0,579882.0,0.0,0.0,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,1341,1333ND,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,TN,,USA,SIGNAL MOUNTAIN,USA,,,,37377,1476
fpds_content_498.html,70RDAD23FC0000087,P00006,,0,70RDAD23Q00000154,7001,P00004,7001,2025-02-10,2023-09-20,2026-09-19,2026-09-19,2023-07-19,2025-02-10 13:27:43,0.0,0.0,0.0,557023.06,557023.06,OFFICE OF PROCUREMENT OPERATIONS,70RDA2,7056,70EFU1,,,,,0,,0.0,0.0,0.0,,0,,,,,"OCFO, PA&E EVALUATION SERVICES",,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20528,0115
fpds_content_532.html,86615624F00007,P00001,,0,,8600,0,4732,2025-01-17,2024-08-11,2024-10-10,2024-10-10,2024-03-22,2025-01-17 23:43:38,-3365074.06,-542178.76,-542178.76,105362.12,105362.12,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866156,8600,866156,,,,,0,,0.0,0.0,0.0,,0,,,,,FINANCIAL QUALITY CONTROL AND TECHNICAL ASSISTANCE,,,,,,,1,,R710,SUPPORT- MANAGEMENT: FINANCIAL,,,,,,MD,,USA,HYATTSVILLE,USA,,,,20785,0226
fpds_content_1112.html,72MC1024P00017,P00001,,0,,7200,,,2024-09-12,2024-06-30,2029-06-29,2029-06-29,2024-06-24,2024-09-18 11:09:27,113788.35,113788.35,113788.35,703040.62,703040.62,AGENCY FOR INTERNATIONAL DEVELOPMENT,72MC10,7200,72000M,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),,,,,,DC,,USA,WASHINGTON,USA,,,,20547,0002
fpds_content_11.html,9531BL24P0278,P00002,,0,,9511,,,2024-09-01,2024-09-01,2025-02-07,2025-02-07,,2025-02-07 13:18:30,0.0,0.0,0.0,24250.0,24250.0,THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY ,9531BL,9511,9531BL,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",,,,,,DC,,USA,WASHINGTON,USA,,,,20548,0012
